,weapon_type,officer_id,officer_race,subject_perceived_race,initial_call_type,final_call_type,call_type,precinct,sector,beat,incident_year,incident_month,officer_age,12am_6am,7am_12pm,1pm_6pm,7pm_11pm,officer_gender__M,subject_perceived_gender__M,subject_perceived_gender__Unable to Determine,arrest_flag__Y,frisk_flag__Y,dif_race__Y,dif_gender__Y,repeat_offenders__Y,subject_age_group__1_17,subject_age_group__26_35,subject_age_group__36_45,subject_age_group__46_55,subject_age_group__56_up,subject_age_group__Unknown,field_contact__y,offense_report__y
3137,5,563,7,7,162,12,0,2,26,78,4,7,15,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
3138,5,931,2,7,84,106,0,1,12,38,5,4,12,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3139,5,1051,7,7,52,114,0,1,20,60,5,6,3,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3140,5,355,0,5,16,43,2,1,20,62,4,5,12,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
3141,5,622,3,5,28,95,0,1,12,38,4,6,13,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3142,5,1060,1,1,111,80,0,3,8,24,4,11,9,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3143,5,625,7,7,161,115,0,2,26,78,4,6,12,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
3144,5,820,7,7,111,80,0,1,20,62,5,3,7,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3145,5,735,7,5,161,115,0,2,26,78,4,6,18,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3146,5,787,7,7,147,83,0,3,33,101,5,4,8,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
3147,5,423,7,1,136,108,2,1,20,62,4,7,15,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3148,5,341,7,5,162,115,0,5,32,96,5,1,24,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3149,5,593,7,7,111,80,0,1,12,38,5,3,17,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3150,5,494,2,5,27,24,2,5,32,96,4,6,30,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3151,5,969,2,1,48,12,0,6,24,76,5,1,5,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
3152,5,437,7,5,35,26,0,2,26,80,4,12,28,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3153,5,327,7,5,16,10,0,1,20,60,4,5,30,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3154,5,780,7,1,27,42,0,2,26,82,4,5,5,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3155,5,787,7,7,136,93,2,3,33,97,4,5,7,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3156,5,787,7,7,136,93,2,3,33,97,4,5,7,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
3157,5,700,3,7,14,47,0,1,20,62,4,5,8,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
3158,5,622,3,7,28,95,0,1,12,38,4,6,13,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3159,5,713,2,1,48,14,0,0,6,20,4,5,11,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3160,5,713,2,1,48,14,0,0,6,20,4,5,11,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3161,5,457,7,7,122,88,0,0,10,30,4,6,35,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3162,2,655,7,1,139,14,3,0,10,30,4,5,12,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
3163,5,423,7,7,158,68,2,1,20,64,4,5,15,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
3164,5,780,7,7,128,43,0,2,28,86,4,5,5,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
3165,5,997,3,5,111,80,3,0,10,30,4,5,9,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
3166,5,355,0,1,16,43,2,1,20,62,4,5,12,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
3169,5,811,7,5,48,93,0,6,4,12,4,5,9,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3170,5,811,7,5,48,93,0,6,4,12,4,5,9,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3171,5,928,7,7,20,12,3,0,10,30,4,6,25,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
3172,5,450,7,1,162,116,0,1,30,94,4,7,29,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3173,5,163,7,1,36,12,0,2,26,78,4,5,26,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3174,5,732,3,1,123,88,0,5,32,96,4,11,8,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
3175,5,835,7,0,140,12,0,5,32,96,4,5,16,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
3176,5,1010,7,1,146,105,2,0,10,32,4,5,10,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3177,5,1010,7,0,146,105,2,0,10,32,4,5,10,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3178,5,1010,7,1,146,105,2,0,10,32,4,5,10,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3179,5,805,7,7,17,12,0,0,10,30,4,10,3,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
3180,5,196,0,1,17,42,0,1,20,62,4,9,34,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3181,5,296,7,1,123,88,0,0,6,20,4,7,15,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3183,5,625,7,7,161,115,0,2,26,78,4,6,12,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3184,5,735,7,5,161,115,0,2,26,78,4,6,18,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3185,5,423,7,1,136,108,2,1,20,62,4,7,15,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3186,5,919,3,1,28,21,3,1,16,52,4,6,14,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3187,5,327,7,7,136,73,2,1,20,62,4,6,30,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3188,5,860,0,5,15,47,0,3,8,28,4,6,6,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3189,5,622,3,7,28,95,0,1,12,38,4,6,13,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3190,5,253,7,1,48,42,2,3,8,24,4,6,22,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3191,5,253,7,1,48,42,2,3,8,24,4,6,22,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3192,5,91,7,1,146,93,2,5,32,96,4,7,34,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3193,5,1024,7,7,35,48,3,1,16,50,4,12,7,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
3194,5,407,7,1,146,94,2,2,26,80,4,7,15,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
3195,5,407,7,1,146,94,2,5,32,96,4,7,15,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
3196,5,597,7,1,69,154,0,2,28,84,4,7,7,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3198,5,1051,7,7,52,114,0,1,20,60,5,6,3,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
3199,5,423,7,1,136,108,2,1,20,62,4,7,15,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3200,5,817,7,1,57,14,2,1,20,62,4,12,5,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
3201,5,756,7,7,136,115,2,3,33,97,4,7,16,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3202,5,1037,1,7,138,95,0,0,6,20,4,8,11,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3203,5,593,7,7,146,112,2,1,20,64,4,9,16,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3204,5,754,7,5,22,15,3,0,10,32,4,8,15,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3205,5,110,7,1,123,88,0,0,2,6,4,8,28,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3206,5,99,7,1,17,14,0,1,16,52,5,1,32,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
3207,5,342,7,1,111,48,0,3,33,101,4,8,14,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3208,5,687,2,0,132,34,0,6,24,76,4,8,11,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3209,2,814,2,7,33,94,0,2,28,86,4,9,13,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3210,5,99,7,7,135,63,2,5,32,96,4,9,31,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3211,5,879,3,1,147,42,3,3,8,26,5,1,8,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3212,5,879,3,1,137,88,0,3,33,99,4,9,7,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3213,5,787,7,7,79,60,3,3,33,101,4,9,7,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3214,5,857,7,1,138,95,0,0,6,20,4,9,12,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3215,5,814,2,1,55,34,0,2,28,86,4,9,13,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3216,5,351,7,1,123,88,0,0,2,10,4,9,14,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3217,5,351,7,1,123,88,0,0,2,10,4,9,14,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3218,5,741,1,1,28,48,0,3,33,101,4,9,7,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
3220,5,503,1,1,135,93,2,5,32,96,4,9,30,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
3221,5,993,7,1,123,88,0,6,18,56,4,10,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
3222,5,597,7,5,17,14,0,2,22,66,4,11,7,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
3223,5,787,7,7,147,93,0,3,33,101,4,11,7,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3224,5,841,0,5,127,99,0,2,28,84,4,10,8,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
3225,5,841,0,5,127,99,0,2,28,84,4,10,8,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3226,5,841,0,5,127,99,0,2,28,84,4,10,8,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3227,5,979,7,5,48,42,0,2,28,86,4,10,7,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
3228,5,296,7,7,16,116,0,0,6,18,5,2,16,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3229,2,874,0,7,123,87,0,6,18,56,4,12,10,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
3231,5,570,7,7,127,88,0,3,33,97,5,5,20,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3232,5,448,1,6,28,22,0,3,8,26,4,11,23,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3233,5,1024,7,1,35,48,3,1,16,50,4,12,7,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3234,5,220,7,5,137,99,2,5,32,96,4,11,37,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3235,5,400,7,5,135,105,2,1,20,64,5,4,20,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3236,5,975,0,1,136,71,2,2,28,86,5,3,3,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3237,5,920,7,7,135,98,0,1,12,38,4,12,6,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3238,5,1030,2,5,136,94,2,1,16,52,5,4,4,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3239,5,691,2,5,137,12,0,3,8,28,4,12,13,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3240,5,1024,7,7,35,48,3,1,16,50,4,12,7,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3241,5,1034,7,1,79,60,2,1,16,50,4,12,5,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3242,5,890,7,5,27,24,0,2,28,88,5,1,4,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3243,5,818,7,5,17,14,0,6,18,56,5,1,17,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
3244,5,666,7,4,17,34,0,3,8,26,5,2,13,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3245,5,232,7,7,136,70,2,3,8,28,5,1,22,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3246,5,341,7,0,162,115,0,5,32,96,5,1,24,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3247,1,649,3,5,16,115,0,5,32,96,5,1,21,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3248,5,886,7,5,136,93,2,6,14,44,5,1,11,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
3249,5,398,7,7,41,33,3,1,12,38,5,1,23,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
3250,5,780,7,7,146,104,2,1,16,48,5,2,6,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
3251,5,1043,7,5,136,93,2,1,16,50,5,2,10,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3252,5,1043,7,5,136,93,2,1,16,50,5,2,10,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3253,5,1043,7,5,136,93,2,1,16,50,5,2,10,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3254,5,1043,7,7,123,88,0,1,30,94,5,7,10,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
3255,1,647,7,1,123,87,0,1,20,64,5,2,21,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
3256,1,647,7,7,123,87,0,1,20,64,5,2,21,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
3257,1,647,7,7,123,87,0,1,20,64,5,2,21,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
3258,5,817,7,7,123,87,0,1,12,36,5,2,6,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
3259,5,164,1,7,36,27,0,5,32,96,5,2,28,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
3260,5,758,7,1,123,88,0,6,4,12,5,2,12,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3261,5,947,7,1,48,80,0,3,33,99,5,3,8,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3264,5,756,7,1,127,25,0,5,32,96,5,3,17,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
3265,5,687,2,0,48,104,2,6,24,76,5,3,12,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
3266,5,687,2,7,48,104,2,6,24,76,5,3,12,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3267,5,947,7,1,48,80,0,3,33,99,5,3,8,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3268,5,1043,7,5,162,116,0,3,8,28,5,3,10,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3269,5,1043,7,5,162,116,0,3,8,28,5,3,10,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3270,5,1033,7,1,17,14,0,1,30,94,5,3,5,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3271,5,1033,7,1,17,14,0,1,30,94,5,3,5,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3273,5,82,1,1,79,60,2,3,8,26,5,4,38,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3274,5,160,7,5,35,20,0,0,2,8,5,4,31,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3275,5,902,3,1,123,88,0,1,12,36,5,4,7,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
3276,5,787,7,7,147,83,0,3,33,101,5,4,8,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3277,5,858,7,1,15,47,0,5,32,96,5,5,13,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3278,5,833,2,7,12,71,0,6,18,56,5,5,9,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3279,5,593,7,5,34,25,0,1,16,48,5,6,17,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
3280,3,1090,1,5,162,116,0,5,32,96,5,6,7,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
3281,3,1090,1,5,162,116,0,2,28,86,5,6,7,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
3282,5,164,1,7,116,93,0,2,26,78,5,7,28,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
3530,3,522,2,7,48,93,0,5,32,96,0,6,15,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3786,3,375,0,3,98,50,2,5,32,96,0,11,13,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3860,3,529,7,7,156,113,2,0,7,21,0,3,17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3861,3,315,0,1,15,47,0,0,11,33,0,3,12,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3862,2,615,7,7,35,93,3,0,3,7,0,3,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3863,2,615,7,7,35,93,3,0,3,7,0,3,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3864,2,615,7,7,35,93,3,0,3,7,0,3,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3865,2,615,7,7,35,93,3,0,3,7,0,3,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3866,3,577,1,7,46,44,0,0,7,19,0,3,13,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3867,3,577,1,7,46,44,0,0,7,19,0,3,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3868,3,568,7,7,139,115,0,6,14,46,0,3,8,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3869,3,553,7,7,48,42,0,0,7,21,0,3,24,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3870,3,627,5,1,55,83,0,0,3,11,0,3,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3871,3,529,7,1,55,83,0,0,3,11,0,3,17,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3872,3,529,7,1,47,48,0,0,11,33,0,3,17,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3873,3,60,1,7,153,93,0,0,3,9,0,3,29,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3875,3,25,1,3,124,83,2,0,7,21,0,4,37,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3876,3,535,5,7,139,12,0,0,7,23,0,4,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3877,3,595,7,0,84,106,3,0,11,33,0,4,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3878,3,583,7,7,136,65,2,0,7,21,0,4,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3879,3,428,6,2,47,42,0,0,3,11,0,4,19,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3880,3,592,7,7,48,26,0,0,7,21,0,4,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3881,3,256,7,7,147,83,0,0,11,35,0,4,12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3882,3,595,7,7,48,14,2,0,7,21,0,4,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3883,3,529,7,0,48,38,0,0,7,21,0,4,17,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3884,3,595,7,0,55,14,2,0,7,21,0,4,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3886,3,5,2,7,135,49,3,0,3,7,0,4,39,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3887,3,5,2,7,135,49,3,0,3,7,0,4,39,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3889,3,583,7,1,136,83,2,5,32,96,0,4,3,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3890,3,583,7,1,136,83,2,5,32,96,0,4,3,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3891,3,529,7,1,147,83,0,0,7,21,0,4,17,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3892,3,603,7,7,12,80,0,0,7,21,0,4,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,3,615,7,1,135,93,0,0,3,7,0,4,3,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3894,3,553,7,0,17,14,0,0,7,21,0,4,24,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3895,3,352,4,1,46,44,3,0,11,31,0,4,11,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3896,3,352,4,3,46,44,3,0,11,31,0,4,11,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3897,3,504,3,1,16,43,0,0,11,33,0,4,11,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3898,3,504,3,1,16,43,0,0,11,33,0,4,11,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3899,3,504,3,1,16,43,0,0,11,33,0,4,11,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3900,3,360,7,7,55,14,0,0,7,21,0,4,21,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,2,360,7,7,135,169,2,0,7,19,0,5,21,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3902,3,579,1,1,55,14,0,0,7,21,0,5,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3903,3,529,7,7,136,114,2,0,7,19,0,5,17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,3,627,5,1,17,47,3,0,3,11,0,5,3,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3905,3,595,7,7,52,93,0,0,7,19,0,5,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3907,3,352,4,7,95,117,0,0,7,21,0,5,11,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3908,3,352,4,3,95,117,0,0,7,21,0,5,11,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3911,3,427,7,7,35,27,0,1,13,37,0,5,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3912,3,575,7,7,64,52,0,6,19,57,0,5,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3913,3,333,7,1,128,115,2,2,29,85,0,5,14,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3914,3,39,7,1,128,115,2,2,29,85,0,5,29,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3916,3,544,7,1,55,38,2,6,15,47,0,5,10,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3917,3,89,7,1,137,98,3,1,31,91,0,5,29,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3918,2,376,7,7,20,14,3,1,1,3,0,5,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,3,247,1,1,127,99,0,1,17,49,0,5,24,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3920,3,590,7,7,156,113,2,2,27,81,0,5,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,3,656,7,7,36,83,0,2,27,81,0,5,13,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3922,3,360,7,7,17,44,0,0,7,19,0,5,21,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3923,3,575,7,7,35,26,0,6,19,57,0,5,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3925,3,650,7,1,47,44,0,2,27,79,0,5,8,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3926,3,341,7,2,55,14,0,6,19,55,0,5,19,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
